time,temperature_2m_max,temperature_2m_min,precipitation_sum,wind_speed_10m_max,State
2024-09-09,32.8,25.6,3.1,13.0,Delhi
2024-09-10,30.5,24.9,10.4,10.3,Delhi
2024-09-11,31.6,25.4,27.7,15.3,Delhi
2024-09-12,27.5,24.1,100.9,23.6,Delhi
2024-09-13,30.7,23.5,54.6,24.8,Delhi
2024-09-14,29.9,23.0,5.7,18.7,Delhi
2024-09-15,31.3,23.0,0.6,20.1,Delhi
2024-09-16,32.4,23.7,0.0,17.3,Delhi
2024-09-17,31.7,23.7,0.0,11.8,Delhi
2024-09-18,28.1,23.1,48.4,18.2,Delhi
2024-09-19,29.8,23.0,3.3,16.7,Delhi
2024-09-20,31.4,24.2,0.1,12.7,Delhi
2024-09-21,31.8,25.0,0.3,8.7,Delhi
2024-09-22,33.2,25.7,0.0,7.7,Delhi
2024-09-23,33.5,25.2,0.0,11.0,Delhi
2024-09-24,33.6,25.3,0.0,7.9,Delhi
2024-09-25,33.1,26.4,0.4,15.9,Delhi
2024-09-26,31.4,25.3,0.4,13.8,Delhi
2024-09-27,31.0,25.0,1.3,15.0,Delhi
2024-09-28,30.6,23.1,0.0,10.8,Delhi
2024-09-29,30.8,22.9,0.2,9.6,Delhi
2024-09-30,33.0,23.6,0.0,15.5,Delhi
2024-10-01,33.6,23.9,0.0,14.7,Delhi
2024-10-02,35.2,24.8,0.0,18.0,Delhi
2024-10-03,34.4,24.3,0.0,17.6,Delhi
2024-10-04,33.9,23.9,0.0,13.8,Delhi
2024-10-05,34.1,24.1,0.0,18.1,Delhi
2024-10-06,34.2,23.6,0.0,16.9,Delhi
2024-10-07,32.9,22.3,0.0,10.0,Delhi
2024-10-08,33.2,22.2,0.0,10.5,Delhi
2024-10-09,32.9,20.9,0.0,15.5,Delhi
2024-10-10,33.2,21.9,0.0,14.6,Delhi
2024-10-11,32.5,19.3,0.0,15.1,Delhi
2024-10-12,32.8,19.3,0.0,11.1,Delhi
2024-10-13,32.8,19.9,0.0,11.1,Delhi
2024-10-14,32.4,21.0,0.0,11.8,Delhi
2024-10-15,32.7,19.3,0.0,14.1,Delhi
2024-10-16,33.0,19.3,0.0,10.0,Delhi
2024-10-17,33.7,21.1,0.0,8.9,Delhi
2024-10-18,34.1,20.9,0.0,9.2,Delhi
2024-10-19,34.4,21.8,0.0,10.2,Delhi
2024-10-20,33.6,21.3,0.0,11.1,Delhi
2024-10-21,32.8,21.1,0.0,10.2,Delhi
2024-10-22,31.9,20.8,0.0,10.3,Delhi
2024-10-23,32.8,20.5,0.0,18.0,Delhi
2024-10-24,33.1,20.2,0.0,14.4,Delhi
2024-10-25,32.7,19.0,0.0,18.6,Delhi
2024-10-26,32.0,19.3,0.0,12.9,Delhi
2024-10-27,31.6,20.5,0.0,8.8,Delhi
2024-10-28,31.9,21.3,0.0,10.9,Delhi
2024-10-29,33.5,21.0,0.0,8.7,Delhi
2024-10-30,34.8,21.9,0.0,13.1,Delhi
2024-10-31,33.3,21.1,0.0,18.6,Delhi
2024-11-01,32.7,19.4,0.0,18.0,Delhi
2024-11-02,32.0,17.9,0.0,10.0,Delhi
2024-11-03,31.7,18.5,0.0,10.4,Delhi
2024-11-04,30.7,17.4,0.0,8.6,Delhi
2024-11-05,29.6,18.5,0.0,9.7,Delhi
2024-11-06,30.3,18.5,0.0,9.7,Delhi
2024-11-07,30.2,19.5,0.0,7.9,Delhi
2024-11-08,30.6,19.5,0.0,8.3,Delhi
2024-11-09,31.0,20.0,0.0,11.5,Delhi
2024-11-10,30.6,19.5,0.0,8.9,Delhi
2024-11-11,29.9,19.3,0.0,7.4,Delhi
2024-11-12,31.5,19.7,0.0,16.2,Delhi
2024-11-13,30.1,18.7,0.0,10.0,Delhi
2024-11-14,29.9,18.4,0.0,9.3,Delhi
2024-11-15,29.1,18.3,0.0,12.0,Delhi
2024-11-16,28.8,17.4,0.0,9.9,Delhi
2024-11-17,28.4,17.6,0.0,8.7,Delhi
2024-11-18,26.4,15.6,0.0,7.6,Delhi
2024-11-19,25.9,13.7,0.0,8.4,Delhi
2024-11-20,26.0,13.2,0.0,8.4,Delhi
2024-11-21,25.8,13.1,0.0,7.4,Delhi
2024-11-22,26.3,13.7,0.0,6.6,Delhi
2024-11-23,27.5,14.2,0.0,6.1,Delhi
2024-11-24,27.7,15.7,0.0,9.7,Delhi
2024-11-25,25.9,14.9,0.0,10.5,Delhi
2024-11-26,25.6,13.6,0.0,10.0,Delhi
2024-11-27,25.9,13.2,0.0,8.2,Delhi
2024-11-28,25.4,12.6,0.0,6.4,Delhi
2024-11-29,24.4,12.2,0.0,4.3,Delhi
2024-11-30,24.8,12.2,0.0,7.9,Delhi
2024-12-01,24.8,14.0,0.0,7.6,Delhi
2024-12-02,25.7,13.4,0.0,7.0,Delhi
2024-12-03,26.4,13.3,0.0,10.5,Delhi
2024-12-04,25.6,15.1,0.0,14.0,Delhi
2024-12-05,23.6,11.6,0.0,12.2,Delhi
2023-01-02,28.0,16.1,0.0,18.8,DNH
2023-01-03,27.6,16.1,0.0,20.6,DNH
2023-01-04,28.8,18.0,0.0,21.7,DNH
2023-01-05,28.4,18.3,0.0,21.4,DNH
2023-01-06,31.0,20.1,0.0,15.9,DNH
2023-01-07,30.5,21.3,0.0,18.4,DNH
2023-01-08,29.4,20.5,0.0,20.1,DNH
2023-01-09,28.6,17.6,0.0,19.1,DNH
2023-01-10,28.1,16.0,0.0,19.4,DNH
2023-01-11,26.3,16.2,0.0,16.8,DNH
2023-01-12,26.2,14.9,0.0,13.5,DNH
2023-01-13,23.6,17.2,0.0,14.5,DNH
2023-01-14,25.3,14.6,0.0,23.3,DNH
2023-01-15,25.4,14.3,0.0,20.9,DNH
2023-01-16,24.0,15.4,0.0,16.1,DNH
2023-01-17,25.2,15.3,0.0,17.3,DNH
2023-01-18,28.0,14.8,0.0,15.6,DNH
2023-01-19,26.4,13.8,0.0,12.1,DNH
2023-01-20,26.8,14.4,0.0,13.7,DNH
2023-01-21,25.1,15.9,0.0,17.7,DNH
2023-01-22,24.3,16.4,0.0,20.4,DNH
2023-01-23,22.9,16.0,0.0,20.0,DNH
2023-01-24,23.1,15.9,0.0,18.1,DNH
2023-01-25,24.2,16.1,0.0,23.8,DNH
2023-01-26,25.6,15.8,0.0,23.4,DNH
2023-01-27,29.8,18.8,0.0,20.5,DNH
2023-01-28,30.2,18.6,0.0,18.7,DNH
2023-01-29,26.5,20.1,0.4,16.7,DNH
2023-01-30,26.6,18.7,0.0,21.9,DNH
2023-01-31,30.4,19.7,0.0,22.3,DNH
2023-02-01,31.5,20.9,0.0,21.3,DNH
2023-02-02,31.8,20.8,0.0,27.8,DNH
2023-02-03,30.7,19.9,0.0,17.9,DNH
2023-02-04,30.3,18.4,0.0,21.9,DNH
2023-02-05,28.8,18.4,0.0,14.1,DNH
2023-02-06,28.0,16.6,0.0,18.9,DNH
2023-02-07,28.7,19.2,0.0,18.9,DNH
2023-02-08,30.1,17.8,0.0,21.3,DNH
2023-02-09,29.9,17.7,0.0,15.9,DNH
2023-02-10,29.4,15.8,0.0,13.4,DNH
2023-02-11,29.3,16.0,0.0,18.0,DNH
2023-02-12,33.7,18.4,0.0,23.1,DNH
2023-02-13,32.5,19.2,0.0,20.5,DNH
2023-02-14,30.9,17.6,0.0,19.7,DNH
2023-02-15,33.4,17.7,0.0,21.9,DNH
2023-02-16,32.4,19.3,0.0,21.2,DNH
2023-02-17,32.6,17.8,0.0,21.9,DNH
2023-02-18,32.7,17.9,0.0,22.2,DNH
2023-02-19,35.6,19.7,0.0,20.3,DNH
2023-02-20,31.5,18.7,0.0,14.0,DNH
2023-02-21,30.3,17.4,0.0,12.9,DNH
2023-02-22,29.3,18.0,0.0,16.1,DNH
2023-02-23,30.2,15.4,0.0,17.6,DNH
2023-02-24,32.2,18.2,0.0,18.5,DNH
2023-02-25,32.5,18.7,0.0,16.6,DNH
2023-02-26,32.8,18.5,0.0,21.1,DNH
2023-02-27,31.6,18.7,0.0,18.4,DNH
2023-02-28,31.0,17.5,0.0,15.8,DNH
2023-03-01,30.8,18.5,0.0,15.9,DNH
2023-03-02,32.8,20.2,0.0,21.0,DNH
2023-03-03,34.5,21.3,0.0,21.7,DNH
2023-03-04,34.2,22.5,0.0,16.1,DNH
2023-03-05,36.4,23.5,0.1,18.3,DNH
2023-03-06,34.1,25.0,0.5,17.4,DNH
2023-03-07,32.1,22.5,0.0,17.4,DNH
2023-03-08,32.6,21.1,0.0,16.8,DNH
2023-03-09,36.2,21.2,0.0,24.3,DNH
2023-03-10,34.4,22.8,0.0,23.3,DNH
2023-03-11,35.2,22.4,0.0,21.9,DNH
2023-03-12,35.8,22.3,0.0,21.6,DNH
2023-03-13,37.7,26.4,0.0,17.0,DNH
2023-03-14,33.9,25.5,0.0,17.8,DNH
2023-03-15,34.2,23.0,0.0,21.3,DNH
2023-03-16,34.8,23.2,0.1,17.1,DNH
2023-03-17,30.1,22.9,5.5,14.2,DNH
2023-03-18,31.0,22.8,1.5,15.5,DNH
2023-03-19,28.9,22.6,0.0,19.5,DNH
2023-03-20,28.2,22.2,0.5,15.5,DNH
2023-03-21,28.3,22.2,0.8,15.6,DNH
2023-03-22,29.0,22.8,0.0,16.2,DNH
2023-03-23,29.2,23.4,0.3,15.9,DNH
2023-03-24,29.2,22.1,0.0,16.6,DNH
2023-03-25,28.2,20.7,0.0,20.5,DNH
2023-03-26,29.2,21.3,0.0,16.9,DNH
2023-03-27,29.9,20.9,0.0,17.7,DNH
2023-03-28,29.6,21.6,0.0,18.0,DNH
2023-03-29,29.9,21.3,0.0,17.7,DNH
2023-03-30,29.0,23.1,0.0,18.6,DNH
2023-03-31,29.0,25.0,0.0,16.2,DNH
2023-04-01,28.9,23.0,0.0,16.2,DNH
2023-04-02,30.1,21.7,0.0,19.6,DNH
2023-04-03,29.1,22.6,0.0,17.4,DNH
2023-04-04,30.3,22.6,0.0,14.8,DNH
2023-04-05,31.1,21.7,0.0,16.2,DNH
2023-04-06,32.5,23.0,0.0,20.9,DNH
2023-04-07,33.6,23.0,0.0,24.1,DNH
2023-04-08,33.4,26.0,0.0,17.9,DNH
2023-04-09,34.2,24.1,0.0,16.4,DNH
2023-04-10,33.6,24.2,0.0,21.9,DNH
2023-04-11,34.1,25.0,0.0,19.5,DNH
2023-04-12,34.2,25.1,0.0,19.9,DNH
2023-04-13,34.8,25.2,0.0,19.5,DNH
2023-04-14,35.6,25.1,0.0,20.0,DNH
2023-04-15,32.4,24.1,0.0,16.3,DNH
2023-04-16,32.0,23.4,0.0,14.8,DNH
2023-04-17,33.7,23.7,0.0,16.0,DNH
2023-04-18,36.6,23.9,0.0,21.1,DNH
2023-04-19,36.4,26.0,0.0,18.8,DNH
2023-04-20,34.0,25.8,0.0,17.4,DNH
2023-04-21,32.0,25.3,0.0,16.9,DNH
2023-04-22,31.3,25.2,0.0,19.5,DNH
2023-04-23,31.4,24.7,0.0,17.7,DNH
2023-04-24,32.8,23.5,0.0,14.8,DNH
2023-04-25,34.9,22.7,0.0,20.7,DNH
2023-04-26,34.3,24.7,0.0,25.4,DNH
2023-04-27,31.1,25.4,0.0,18.8,DNH
2023-04-28,31.5,24.9,0.0,16.6,DNH
2023-04-29,30.4,24.9,1.4,19.1,DNH
2023-04-30,30.7,24.3,2.1,15.5,DNH
2023-05-01,30.7,25.5,0.3,18.1,DNH
2023-05-02,30.6,24.4,1.6,17.3,DNH
2023-05-03,31.3,25.9,0.0,16.2,DNH
2023-05-04,31.8,24.5,0.0,18.8,DNH
2023-05-05,32.1,25.2,0.3,18.0,DNH
2023-05-06,31.6,25.6,0.0,15.7,DNH
2023-05-07,32.0,26.3,0.0,18.0,DNH
2023-05-08,32.3,27.4,0.0,17.2,DNH
2023-05-09,32.7,26.8,0.0,17.7,DNH
2023-05-10,34.6,26.3,0.0,16.3,DNH
2023-05-11,36.5,24.5,0.0,17.0,DNH
2023-05-12,37.0,26.5,0.0,16.1,DNH
2023-05-13,34.8,26.9,0.0,19.8,DNH
2023-05-14,32.9,27.4,0.0,21.7,DNH
2023-05-15,32.9,28.5,0.0,22.0,DNH
2023-05-16,32.9,28.5,0.2,23.9,DNH
2023-05-17,32.7,28.4,0.2,18.8,DNH
2023-05-18,32.8,28.1,0.0,15.9,DNH
2023-05-19,32.7,26.1,0.0,18.4,DNH
2023-05-20,32.4,27.4,0.2,20.7,DNH
2023-05-21,32.3,27.2,0.0,19.5,DNH
2023-05-22,32.7,27.4,0.0,19.9,DNH
2023-05-23,32.5,27.5,0.0,18.1,DNH
2023-05-24,33.4,27.9,0.0,24.2,DNH
2023-05-25,32.7,28.3,0.0,26.9,DNH
2023-05-26,32.7,28.9,0.1,25.8,DNH
2023-05-27,33.2,29.2,0.0,26.8,DNH
2023-05-28,33.2,28.8,0.4,22.1,DNH
2023-05-29,32.5,27.7,0.0,16.9,DNH
2023-05-30,35.1,27.4,0.0,16.3,DNH
2023-05-31,35.0,27.4,0.0,15.8,DNH
2023-06-01,34.2,27.3,0.0,20.2,DNH
2023-06-02,33.0,28.2,0.4,22.1,DNH
2023-06-03,33.5,28.9,0.9,21.3,DNH
2023-06-04,33.3,29.2,0.2,20.9,DNH
2023-06-05,32.7,28.9,1.2,21.4,DNH
2023-06-06,33.0,28.9,0.1,20.9,DNH
2023-06-07,33.0,28.4,0.0,22.0,DNH
2023-06-08,33.3,29.0,0.0,17.8,DNH
2023-06-09,33.6,28.5,0.3,22.9,DNH
2023-06-10,35.5,29.0,1.4,26.9,DNH
2023-06-11,36.4,29.4,1.8,29.5,DNH
2023-06-12,36.0,29.1,0.1,31.5,DNH
2023-06-13,34.8,26.8,0.4,36.7,DNH
2023-06-14,32.5,27.0,3.3,34.6,DNH
2023-06-15,34.1,27.0,2.8,41.4,DNH
2023-06-16,31.4,26.5,4.8,41.7,DNH
2023-06-17,31.6,27.2,4.2,31.3,DNH
2023-06-18,31.3,28.3,3.2,27.1,DNH
2023-06-19,31.5,27.8,3.3,25.1,DNH
2023-06-20,31.7,27.3,1.6,23.2,DNH
2023-06-21,31.8,28.2,1.3,21.9,DNH
2023-06-22,31.8,27.7,0.8,21.1,DNH
2023-06-23,31.9,27.3,1.3,19.8,DNH
2023-06-24,29.7,26.5,2.8,17.1,DNH
2023-06-25,28.2,25.7,15.9,24.6,DNH
2023-06-26,27.0,25.2,24.4,27.7,DNH
2023-06-27,27.4,25.1,44.9,22.6,DNH
2023-06-28,27.5,25.5,36.1,21.2,DNH
2023-06-29,26.5,25.6,66.7,24.1,DNH
2023-06-30,26.7,25.4,89.1,28.5,DNH
2023-07-01,26.9,25.2,67.1,25.1,DNH
2023-07-02,28.9,24.9,14.7,21.0,DNH
2023-07-03,30.5,25.4,1.4,17.3,DNH
2023-07-04,29.6,26.3,5.9,20.0,DNH
2023-07-05,28.6,25.9,15.7,15.5,DNH
2023-07-06,29.3,24.9,18.1,20.1,DNH
2023-07-07,29.2,25.6,9.6,24.5,DNH
2023-07-08,28.6,25.8,42.8,31.0,DNH
2023-07-09,28.7,25.5,27.7,30.6,DNH
2023-07-10,28.4,26.2,23.8,26.0,DNH
2023-07-11,28.0,25.3,20.3,21.3,DNH
2023-07-12,28.3,25.6,15.5,16.6,DNH
2023-07-13,28.8,25.4,16.2,18.1,DNH
2023-07-14,28.2,25.6,16.9,21.6,DNH
2023-07-15,28.5,25.6,12.2,23.1,DNH
2023-07-16,28.2,24.9,8.8,20.7,DNH
2023-07-17,28.5,25.0,23.9,21.2,DNH
2023-07-18,27.9,26.0,51.9,26.3,DNH
2023-07-19,27.7,25.8,31.6,24.2,DNH
2023-07-20,27.8,26.2,16.7,27.2,DNH
2023-07-21,29.2,26.3,16.1,24.6,DNH
2023-07-22,28.2,25.9,23.2,29.3,DNH
2023-07-23,28.6,25.9,29.3,30.6,DNH
2023-07-24,28.3,25.6,44.0,27.1,DNH
2023-07-25,28.7,25.6,32.7,24.7,DNH
2023-07-26,28.4,25.6,23.9,23.8,DNH
2023-07-27,26.8,25.8,76.5,28.1,DNH
2023-07-28,28.4,25.7,43.9,27.9,DNH
2023-07-29,28.0,25.7,6.3,26.9,DNH
2023-07-30,29.0,26.3,5.1,28.9,DNH
2023-07-31,28.7,25.8,7.3,27.7,DNH
2023-08-01,28.9,26.3,5.3,28.5,DNH
2023-08-02,28.9,26.4,8.1,32.7,DNH
2023-08-03,29.0,26.2,5.2,31.1,DNH
2023-08-04,28.2,25.5,3.9,29.8,DNH
2023-08-05,29.0,25.8,5.0,27.0,DNH
2023-08-06,28.9,26.3,2.8,29.3,DNH
2023-08-07,28.8,26.5,4.2,32.4,DNH
2023-08-08,28.8,26.0,3.4,29.8,DNH
2023-08-09,29.1,25.8,4.6,26.3,DNH
2023-08-10,28.5,25.8,6.0,22.4,DNH
2023-08-11,28.9,25.9,1.8,21.9,DNH
2023-08-12,28.0,24.8,7.7,23.9,DNH
2023-08-13,29.0,25.3,5.3,30.1,DNH
2023-08-14,29.2,25.4,3.8,29.4,DNH
2023-08-15,28.5,25.9,3.4,24.3,DNH
2023-08-16,29.0,25.5,4.2,22.8,DNH
2023-08-17,28.9,25.8,3.9,23.1,DNH
2023-08-18,28.9,25.8,1.5,22.3,DNH
2023-08-19,28.9,26.0,3.6,20.0,DNH
2023-08-20,29.1,26.4,3.5,21.1,DNH
2023-08-21,29.0,25.9,2.7,22.9,DNH
2023-08-22,28.4,25.8,5.7,21.9,DNH
2023-08-23,28.6,25.6,4.3,24.2,DNH
2023-08-24,28.7,25.3,4.1,27.3,DNH
2023-08-25,29.0,25.7,4.2,24.5,DNH
2023-08-26,28.2,25.2,8.1,24.1,DNH
2023-08-27,28.1,24.9,2.0,22.2,DNH
2023-08-28,28.9,25.0,2.6,20.9,DNH
2023-08-29,29.4,24.7,1.2,15.9,DNH
2023-08-30,28.9,25.1,1.0,14.1,DNH
2023-08-31,29.5,25.1,0.2,13.8,DNH
2023-09-01,29.8,24.5,0.1,14.7,DNH
2023-09-02,29.8,25.0,0.1,14.8,DNH
2023-09-03,29.5,26.4,0.8,14.9,DNH
2023-09-04,29.4,26.6,0.2,14.2,DNH
2023-09-05,29.4,26.3,0.6,15.6,DNH
2023-09-06,29.8,27.0,0.4,18.3,DNH
2023-09-07,28.6,26.2,57.0,23.8,DNH
2023-09-08,27.9,26.7,40.5,24.5,DNH
2023-09-09,29.1,27.2,3.1,22.7,DNH
2023-09-10,29.4,27.0,8.0,24.2,DNH
2023-09-11,29.2,26.5,1.8,20.6,DNH
2023-09-12,29.1,26.4,2.8,22.4,DNH
2023-09-13,29.1,25.6,1.7,19.2,DNH
2023-09-14,28.9,25.6,2.7,19.0,DNH
2023-09-15,29.1,26.0,2.2,19.3,DNH
2023-09-16,28.2,27.0,6.2,25.3,DNH
2023-09-17,27.6,26.1,10.2,25.9,DNH
2023-09-18,27.3,25.2,13.1,25.3,DNH
2023-09-19,28.4,25.1,10.0,27.5,DNH
2023-09-20,28.7,25.5,4.8,20.9,DNH
2023-09-21,28.8,25.3,6.8,17.6,DNH
2023-09-22,28.8,25.4,7.8,13.4,DNH
2023-09-23,29.1,24.8,13.5,16.1,DNH
2023-09-24,28.5,24.7,12.0,16.4,DNH
2023-09-25,28.4,24.9,4.7,14.4,DNH
2023-09-26,29.6,24.9,0.5,12.7,DNH
2023-09-27,29.6,25.4,2.7,14.8,DNH
2023-09-28,30.5,25.0,1.8,13.2,DNH
2023-09-29,31.3,26.0,7.6,14.6,DNH
2023-09-30,32.3,26.6,0.0,19.0,DNH
2023-10-01,31.8,23.9,0.0,14.3,DNH
2023-10-02,30.6,26.2,0.3,18.8,DNH
2023-10-03,29.8,25.7,0.0,15.2,DNH
2023-10-04,30.4,24.9,0.0,12.8,DNH
2023-10-05,30.2,24.8,0.0,11.5,DNH
2023-10-06,29.7,25.1,0.1,14.8,DNH
2023-10-07,29.9,24.6,0.0,13.1,DNH
2023-10-08,30.8,23.5,0.0,15.1,DNH
2023-10-09,31.3,24.3,0.0,11.6,DNH
2023-10-10,31.0,23.2,0.0,14.1,DNH
2023-10-11,30.8,23.1,0.0,14.9,DNH
2023-10-12,32.0,24.2,0.0,14.0,DNH
2023-10-13,33.6,25.8,0.0,14.8,DNH
2023-10-14,33.0,24.9,0.0,11.0,DNH
2023-10-15,33.6,26.3,1.6,12.2,DNH
2023-10-16,33.6,24.1,1.6,13.5,DNH
2023-10-17,34.1,25.0,0.1,15.8,DNH
2023-10-18,34.3,24.9,0.2,20.7,DNH
2023-10-19,33.1,24.3,0.0,21.4,DNH
2023-10-20,34.5,23.4,0.0,21.5,DNH
2023-10-21,35.0,25.4,0.0,18.4,DNH
2023-10-22,33.8,24.0,0.0,18.9,DNH
2023-10-23,33.1,23.9,0.0,20.6,DNH
2023-10-24,33.6,24.0,0.0,18.9,DNH
2023-10-25,33.8,23.4,0.0,21.7,DNH
2023-10-26,32.9,22.7,0.0,22.2,DNH
2023-10-27,33.7,22.6,0.0,21.3,DNH
2023-10-28,32.8,22.5,0.0,20.0,DNH
2023-10-29,33.3,22.8,0.0,19.0,DNH
2023-10-30,33.4,23.3,0.0,16.1,DNH
2023-10-31,33.6,23.1,0.0,17.9,DNH
2023-11-01,34.6,23.0,0.0,21.1,DNH
2023-11-02,33.8,23.1,0.0,23.0,DNH
2023-11-03,34.4,23.0,0.0,21.5,DNH
2023-11-04,34.6,22.6,0.0,20.5,DNH
2023-11-05,35.0,23.8,0.0,16.3,DNH
2023-11-06,33.9,23.1,0.0,21.7,DNH
2023-11-07,33.5,23.3,0.0,21.9,DNH
2023-11-08,33.8,23.9,0.2,16.8,DNH
2023-11-09,33.1,23.3,0.0,15.3,DNH
2023-11-10,33.7,24.5,0.0,14.0,DNH
2023-11-11,34.9,25.1,0.0,19.6,DNH
2023-11-12,33.8,24.8,0.0,23.2,DNH
2023-11-13,32.5,21.6,0.0,19.5,DNH
2023-11-14,31.8,22.3,0.0,16.5,DNH
2023-11-15,33.5,21.3,0.0,19.8,DNH
2023-11-16,32.3,20.9,0.0,18.2,DNH
2023-11-17,32.4,22.1,0.0,20.8,DNH
2023-11-18,31.4,22.1,0.0,17.6,DNH
2023-11-19,31.7,20.5,0.0,15.8,DNH
2023-11-20,33.0,23.7,0.0,17.7,DNH
2023-11-21,32.5,23.9,0.0,21.6,DNH
2023-11-22,32.1,22.2,0.0,24.8,DNH
2023-11-23,31.8,22.2,0.0,24.7,DNH
2023-11-24,33.3,23.7,0.0,18.5,DNH
2023-11-25,33.8,24.7,0.0,17.3,DNH
2023-11-26,31.3,22.2,30.5,18.1,DNH
2023-11-27,28.2,21.9,7.6,15.9,DNH
2023-11-28,28.0,21.3,0.0,15.5,DNH
2023-11-29,26.7,20.2,0.3,15.2,DNH
2023-11-30,26.9,20.5,0.0,15.5,DNH
2023-12-01,27.2,21.7,0.0,12.6,DNH
2023-12-02,29.8,21.4,0.1,15.6,DNH
2023-12-03,30.1,23.7,0.1,17.1,DNH
2023-12-04,30.4,22.5,0.0,18.6,DNH
2023-12-05,30.5,22.6,0.1,17.7,DNH
2023-12-06,29.6,21.9,0.0,17.8,DNH
2023-12-07,29.2,21.6,0.0,17.4,DNH
2023-12-08,29.4,20.6,0.0,19.4,DNH
2023-12-09,29.6,20.7,0.0,20.0,DNH
2023-12-10,30.0,20.7,0.0,16.3,DNH
2023-12-11,29.3,19.9,0.0,16.8,DNH
2023-12-12,27.3,19.6,0.0,15.3,DNH
2023-12-13,28.9,19.5,0.0,19.6,DNH
2023-12-14,31.1,20.7,0.0,16.6,DNH
2023-12-15,31.1,21.7,0.0,15.5,DNH
2023-12-16,29.6,20.2,0.0,21.1,DNH
2023-12-17,30.2,20.0,0.0,19.3,DNH
2023-12-18,30.1,21.4,0.0,19.8,DNH
2023-12-19,30.8,21.1,0.0,18.4,DNH
2023-12-20,30.2,20.5,0.0,17.6,DNH
2023-12-21,30.1,21.6,0.0,11.6,DNH
2023-12-22,28.7,21.7,0.0,9.6,DNH
2023-12-23,30.4,19.2,0.0,16.6,DNH
2023-12-24,31.1,20.0,0.0,17.4,DNH
2023-12-25,29.3,18.7,0.0,15.0,DNH
2023-12-26,28.8,19.5,0.0,13.0,DNH
2023-12-27,29.2,19.5,0.0,17.9,DNH
2023-12-28,28.8,19.2,0.0,13.0,DNH
2023-12-29,29.1,19.1,0.0,13.6,DNH
2023-12-30,28.9,19.3,0.0,12.2,DNH
2023-12-31,29.3,19.1,0.0,17.6,DNH
2024-01-01,27.8,20.5,0.0,18.6,DNH
2024-01-02,27.0,19.8,0.0,17.1,DNH
2024-01-03,26.4,18.7,0.0,20.2,DNH
2024-01-04,26.8,18.5,0.0,19.8,DNH
2024-01-05,26.9,18.2,0.0,21.1,DNH
2024-01-06,29.0,18.0,0.0,16.9,DNH
2024-01-07,30.1,20.3,0.1,19.0,DNH
2024-01-08,30.8,21.5,0.0,20.1,DNH
2024-01-09,29.3,21.6,0.1,18.2,DNH
2024-01-10,29.2,21.6,0.0,17.8,DNH
2024-01-11,29.7,21.3,0.0,19.8,DNH
2024-01-12,30.7,21.7,0.0,18.6,DNH
2024-01-13,29.0,20.7,0.0,14.8,DNH
2024-01-14,28.3,20.4,0.0,18.1,DNH
2024-01-15,26.3,17.0,0.0,15.5,DNH
2024-01-16,26.2,14.5,0.0,16.3,DNH
2024-01-17,27.0,15.6,0.0,18.3,DNH
2024-01-18,25.5,16.9,0.0,16.5,DNH
2024-01-19,27.3,17.9,0.0,26.2,DNH
2024-01-20,25.9,17.8,0.0,24.8,DNH
2024-01-21,29.8,17.4,0.0,19.0,DNH
2024-01-22,27.8,17.3,0.0,22.5,DNH
2024-01-23,27.2,17.0,0.0,22.8,DNH
2024-01-24,29.2,16.5,0.0,16.3,DNH
2024-01-25,29.4,16.3,0.0,18.6,DNH
2024-01-26,28.4,16.3,0.0,14.6,DNH
2024-01-27,30.5,15.6,0.0,15.5,DNH
2024-01-28,28.0,15.4,0.0,13.6,DNH
2024-01-29,28.4,16.2,0.0,16.9,DNH
2024-01-30,27.3,17.8,0.0,17.5,DNH
2024-01-31,27.8,17.3,0.0,17.2,DNH
2024-02-01,26.1,19.9,0.0,15.5,DNH
2024-02-02,27.9,18.5,0.0,19.5,DNH
2024-02-03,31.8,19.4,0.0,20.6,DNH
2024-02-04,31.5,20.0,0.0,16.1,DNH
2024-02-05,29.0,20.8,0.0,13.7,DNH
2024-02-06,29.6,20.1,0.0,14.0,DNH
2024-02-07,29.4,19.9,0.0,23.5,DNH
2024-02-08,30.5,20.9,0.0,23.5,DNH
2024-02-09,28.1,19.8,0.0,19.1,DNH
2024-02-10,27.4,19.4,0.0,17.4,DNH
2024-02-11,27.2,18.4,0.0,15.7,DNH
2024-02-12,28.6,17.6,0.0,13.1,DNH
2024-02-13,27.8,16.9,0.0,18.1,DNH
2024-02-14,27.9,19.9,0.0,22.2,DNH
2024-02-15,30.0,19.7,0.0,19.2,DNH
2024-02-16,32.6,20.5,0.0,20.3,DNH
2024-02-17,31.6,20.1,0.0,15.8,DNH
2024-02-18,31.7,19.7,0.0,14.8,DNH
2024-02-19,30.5,17.9,0.0,14.5,DNH
2024-02-20,29.2,20.4,0.0,14.5,DNH
2024-02-21,27.0,22.8,0.0,14.1,DNH
2024-02-22,27.1,21.4,0.0,15.4,DNH
2024-02-23,28.0,19.4,0.0,19.7,DNH
2024-02-24,29.3,19.9,0.0,24.5,DNH
2024-02-25,33.4,18.4,0.0,16.9,DNH
2024-02-26,32.2,20.0,0.0,18.9,DNH
2024-02-27,31.6,20.8,0.0,16.0,DNH
2024-02-28,33.1,21.0,0.0,18.8,DNH
2024-02-29,33.2,21.8,0.0,15.8,DNH
2024-03-01,31.2,22.1,0.0,15.6,DNH
